site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_max,zcr_mean,zcr_min
s2lam084_210430,64.3354485,2.159811188,0.177076203,0.534183195,0.496961978,1.68327811,3.82044753,0.94208248,0.976581948,0.974056098,0.018352223,1.194309664,0.443628731,0.061710866,0.66314255,0.378651245,0.070609715
s2lam085_200509,62.44786973,1.985200696,0.318648947,0.054282087,0.822961885,1.087338682,5.166207399,0.838210506,0.98089438,0.93346684,0.009063768,0.196626085,0.503224688,0.023642667,0.304096539,0.143364236,0.018615261
s2lam085_200622,57.09818309,2.291632486,0.0443817,0.382552337,0.713021685,1.592486456,3.290183607,0.946116906,0.9891672,0.973170836,0.002426253,0.094538695,0.56696212,0.055930472,0.392327009,0.246566999,0.034877232
s2lam085_200710,58.53674181,2.084632313,0.192207063,0.386370985,0.720343834,1.727257532,2.359920278,0.95073199,0.980149858,0.974050867,0.001589405,0.200492501,0.499785406,0.067522608,0.547485352,0.36761154,0.06036377
s2lam085_210326,62.67520979,2.121971326,0.174661689,0.208697156,0.768823586,1.39926237,3.072598876,0.933953761,0.977808709,0.969816349,0.002551329,0.860238745,0.357318167,0.071757742,0.653700658,0.342208921,0.093832237
s2lam085_210425,57.64100257,1.893209396,0.252253403,0.31997707,0.769628445,1.553118131,2.243306281,0.948112525,0.980193491,0.967166481,0.001924861,0.251796889,0.377431803,0.05178815,0.600531684,0.322974814,0.063571506
s2lam085_210508,57.28898679,2.294292813,0.031419313,0.402148141,0.714888782,1.700313777,2.667634207,0.941182719,0.989133138,0.970185657,0.002404723,0.262726181,0.338189173,0.077629346,0.503552112,0.26548726,0.069775927
s2lam085_210528,58.54002022,2.081512333,0.179314556,0.138712935,0.862912793,1.193084223,2.881801329,0.899345534,0.98440788,0.956721187,0.003481845,0.206236487,0.553622259,0.045648057,0.393838872,0.183794489,0.016565394
s2lam085_210609,59.72857312,2.16717525,0.143123042,0.36913645,0.731954635,1.634696831,2.759505548,0.951960763,0.981669048,0.975758756,0.002071689,0.330225305,0.440826137,0.039927026,0.664591471,0.33145035,0.070217556
s2lam085_210622,58.35829723,2.195870743,0.111765542,0.425721392,0.676079479,1.632684079,2.755384909,0.946727391,0.986476938,0.973796936,0.002603333,0.391168939,0.50210008,0.053736901,0.550509983,0.312355717,0.057996962
s2lam086_200622,57.22335543,2.276400562,0.048746927,0.669500002,0.418957319,2.043246272,2.533507028,0.972502282,0.98608461,0.981865924,0.00247014,2.25857665,0.359989749,0.093209106,0.74506729,0.501992128,0.189738253
s2lam086_210410,59.15911398,2.097314706,0.199883859,0.279081964,0.715676864,1.444238525,2.749438885,0.944995605,0.977114845,0.971453324,0.003344798,0.700733306,0.401243476,0.062494577,0.718807445,0.389691381,0.079653033
s2lam086_210425,75.83535493,1.707865089,0.483133952,0.034392044,0.870875556,1.071687539,4.092553516,0.834907489,0.950377893,0.938557156,0.012727091,0.424502276,0.464525192,0.024843291,0.572559932,0.225102533,0.011451199
s2lam086_210508,65.4466598,2.10269897,0.217381914,0.285618187,0.675213107,1.411566206,3.710334817,0.909263926,0.976775603,0.959439488,0.005161195,0.490715681,0.427224691,0.040661362,0.612423059,0.273519927,0.038076073
s2lam086_210525,59.99018362,2.184566964,0.107511835,0.451562159,0.616184731,1.87799843,1.58363617,0.951533374,0.985177239,0.975178449,0.003108727,0.645283698,0.404515669,0.079572099,0.60290818,0.390696654,0.111447289
s2lam087_200622,58.07085652,2.240111752,0.071133071,0.53156555,0.577909453,1.916277462,2.110282296,0.975754689,0.986789099,0.982728829,0.002300694,0.387542086,0.481702651,0.111714368,0.598459663,0.456250803,0.129100177
s2lam087_210328,67.31732167,2.160126313,0.171907396,0.348003544,0.651237733,1.499602829,3.347429659,0.93459206,0.97441557,0.973469797,0.004450571,0.364569291,0.455333744,0.020645358,0.615614149,0.331963002,0.056287977
s2lam087_210410,57.70542068,2.27447846,0.032515223,0.651659357,0.463553988,2.170579216,2.197011606,0.972791479,0.987204796,0.982090973,0.002417763,1.901555909,0.366761925,0.117773718,0.708597618,0.487808742,0.224822092
s2lam087_210425,70.85767523,2.002566893,0.25937273,0.513992734,0.549576209,1.763082567,4.191490253,0.928512683,0.967538302,0.968619916,0.003771355,0.962701991,0.385122528,0.057973162,0.696305072,0.404007881,0.086257684
s2lam087_210514,69.07258718,2.069947755,0.270277984,0.38339592,0.588268755,1.443187112,5.428426748,0.931968986,0.967764549,0.96777212,0.003851648,0.964851419,0.401295025,0.044321062,0.67561849,0.368616171,0.072764079
s2lam087_210528,60.80530922,2.081646696,0.248552451,0.274783913,0.611340748,1.268915394,6.380171111,0.874552117,0.985105948,0.943142374,0.008205571,0.164664388,0.378517423,0.049508743,0.404732082,0.158463379,0.027375594
s2lam087_210609,66.24923448,2.162733196,0.161640056,0.446276505,0.581676217,1.665885707,4.0112823,0.940598451,0.977804648,0.972840621,0.003421142,1.676939491,0.400736756,0.060724332,0.691283326,0.404485625,0.097260162
s2lam087_210624,57.64337655,1.920763741,0.224702326,0.359346566,0.702121856,1.647313285,1.509488995,0.943993424,0.982867086,0.968545298,0.003215773,0.315639775,0.401702834,0.093983113,0.611711775,0.367052472,0.094953265
s2lam088_200610,61.26873496,2.144087,0.194250277,0.453006627,0.630930576,1.76675211,3.027798444,0.925370673,0.979724577,0.970773018,1.92E-12,0.304197824,0.426827484,0.042792797,0.592106281,0.276386458,0.01989867
s2lam088_200701,57.0709566,2.282252729,0.043144141,0.3588241,0.669307778,1.69052256,1.697131881,0.968778991,0.987904408,0.981434165,0.002340908,0.294343416,0.476283769,0.137166258,0.613759359,0.431877177,0.139444987
s2lam088_210407,64.77658296,1.598911425,0.538449957,-0.401568602,0.94610081,0.522600298,4.201188259,0.784091624,0.983229577,0.920726437,0.016374792,0.526856503,0.390755664,0.029015655,0.321005544,0.088774048,0.005218834
s2lam088_210420,61.3425961,2.080725778,0.20162283,0.550809815,0.502742109,1.901896423,2.592652079,0.948299876,0.981043133,0.973047074,0.002763254,0.513911534,0.360258967,0.043326702,0.645052083,0.403141139,0.076736111
s2lam088_210509,60.76504734,2.002915472,0.217659017,0.355509846,0.65919632,1.57574477,2.080933769,0.932635502,0.981455399,0.968121216,0.003928414,0.591213499,0.35303967,0.078994863,0.596017795,0.390423507,0.091221788
s2lam088_210525,59.01065385,2.008932362,0.245910872,0.617689257,0.413913197,1.796213196,3.498596651,0.954420776,0.980277315,0.971601069,0.00263992,0.306935079,0.41695682,0.063340617,0.660654362,0.400108531,0.086566695
s2lam088_210602,75.14608838,2.037785401,0.274865092,0.200916566,0.757383354,1.342919488,3.86022614,0.884392951,0.978150664,0.960763363,0.019705142,0.422682873,0.389879981,0.053541228,0.612428477,0.222250912,0.015267386
s2lam088_210615,59.64033226,2.281707462,0.051934409,0.597371479,0.460964682,1.753143404,4.703610935,0.965442125,0.984396573,0.97637994,0.002937769,0.636614026,0.408213718,0.073307795,0.585685961,0.367909162,0.144427675
s2lam088_210627,60.34694649,2.095475139,0.247804444,0.487280366,0.457882595,1.26466454,4.354763109,0.925511848,0.973894426,0.961515696,0.004975597,0.794267787,0.376768855,0.06229944,0.628324193,0.418266651,0.076404698
s2lam089_200515,58.72359038,2.279798134,0.048288435,0.627190529,0.431156163,1.926773935,3.195266086,0.969669958,0.986012445,0.981039273,0.002756838,1.228971564,0.378565807,0.092544777,0.682036818,0.449839341,0.152536493
s2lam089_200710,58.03733797,2.277768714,0.044880854,0.632068692,0.501298869,2.14046618,1.212910301,0.967796277,0.987080513,0.981257655,0.002674514,0.91445478,0.344120293,0.106354389,0.762521115,0.488931717,0.162806166
s2lam089_210328,67.54403511,1.835182642,0.353079466,0.180032691,0.723214049,1.311841393,3.729088688,0.891500536,0.959194524,0.956540243,0.006738236,0.914568985,0.439946409,0.040175715,0.650154903,0.33068855,0.046277276
s2lam089_210417,60.91286555,2.173412808,0.131494236,0.387342972,0.666287969,1.71385851,2.351595408,0.925868475,0.984021546,0.966968098,0.004344083,0.405800254,0.421598905,0.039319865,0.58557263,0.295853682,0.053260216
s2lam089_210514,63.04947506,1.825380302,0.352549563,0.155705328,0.74175335,1.337812133,2.663272949,0.892077209,0.974603395,0.950594113,0.005216048,0.283924117,0.436021937,0.037992652,0.631134033,0.294372126,0.030334473
s2lam089_210528,59.08264504,1.918090391,0.25373362,-0.214388184,0.929866022,0.667937031,3.038720522,0.892653731,0.985823973,0.949110479,0.00620139,0.197441872,0.397022503,0.058809769,0.537524005,0.188315802,0.026198062
s2lam089_210609,59.8067638,2.150676132,0.192647931,0.09991077,0.77226251,1.157743184,2.30580991,0.892355757,0.987853415,0.964461132,0.008162015,0.633683927,0.372659009,0.068130841,0.632066515,0.234286393,0.037801107
s2lam089_210624,64.36184903,2.000881528,0.301796823,0.302050334,0.68408393,1.493292535,4.35951295,0.915875346,0.965987831,0.960384431,0.005058267,0.686495416,0.432103459,0.036201987,0.647372159,0.378454631,0.059388528
s2lam090_200515,59.74598135,2.246920995,0.087960443,0.719022331,0.330018296,1.939556526,4.229934381,0.96239852,0.982266807,0.977445012,0.003303047,1.970270201,0.375089845,0.083545196,0.697055393,0.451617826,0.133239746
s2lam090_210331,57.95404135,2.175572901,0.101119214,0.199952984,0.797759427,1.392298934,1.699420904,0.93419092,0.987302007,0.9696807,0.006108186,2.113338077,0.299623405,0.108032786,0.657234017,0.406450782,0.183578841
s2lam090_210413,57.13460759,2.269956246,0.033686971,0.448511937,0.670748984,1.837278454,1.267243547,0.963296842,0.989329157,0.980370494,0.003152163,1.365075518,0.376466678,0.144291125,0.642252604,0.429935895,0.16571841
s2lam090_210507,65.03969291,2.088665542,0.218811653,0.40844946,0.631632569,1.667763454,3.13715787,0.931532058,0.979053314,0.971087953,0.00454971,0.309363672,0.509205272,0.065579462,0.574801975,0.3455411,0.06241862
s2lam090_210517,76.13675684,1.349706317,0.656480567,-0.372972993,0.962905148,0.490383299,5.104947643,0.751849224,0.935095812,0.918226008,0.014040605,0.397585586,0.480895121,0.0129669,0.457552083,0.14280327,0.000585938
s2lam090_210608,65.64678656,1.973228634,0.287027255,0.105424703,0.813948934,1.126775354,2.881625625,0.911986833,0.97828679,0.964016141,0.006219074,0.936512743,0.377553952,0.064929903,0.633741918,0.313724344,0.055899784
s2lam090_210622,58.24818208,2.269164432,0.045142185,0.675345049,0.413232221,2.116047736,2.51052616,0.970866659,0.985727145,0.981885958,0.002897611,2.038950527,0.367075494,0.118497933,0.694523223,0.505088128,0.212542808
s2lam091_200515,59.20595468,2.258408981,0.073021182,0.551476521,0.499087467,1.741119305,3.062475931,0.969149412,0.986405093,0.9806381,0.002965301,0.688713734,0.45492091,0.085362933,0.654857494,0.428931339,0.116613317
s2lam091_200617,57.39419588,2.284375773,0.029790094,0.455600855,0.648188573,1.824943826,1.788539105,0.974355817,0.98748434,0.9825871,0.002512589,0.860922172,0.34046911,0.117404297,0.718200684,0.492692887,0.171447754
s2lam091_200624,62.18299859,2.118619481,0.183188158,0.248310138,0.76865135,1.456922068,2.894808036,0.954563175,0.970699303,0.979149661,0.002611594,0.514325659,0.397499261,0.068499716,0.723845747,0.472951206,0.128377585
s2lam091_210403,59.12104284,2.168065168,0.15496152,-0.061985836,0.880841023,0.936215921,2.325685686,0.933856839,0.983923887,0.968786305,0.004298607,0.800366628,0.325582641,0.063602991,0.642645863,0.335933859,0.076442829
s2lam091_210418,63.62827756,1.554083727,0.563581465,-0.630341272,0.970077034,0.268800432,4.555051742,0.778538708,0.979216548,0.909079361,0.01781555,0.31614262,0.376773925,0.020221133,0.321940104,0.093429314,0.011462279
s2lam091_210508,57.64026476,2.264421029,0.066280763,0.196798575,0.765101282,1.245929542,1.69690573,0.937305528,0.98880968,0.969537563,0.003947922,0.198492009,0.488008231,0.082515353,0.520502168,0.303628175,0.069770592
s2lam091_210521,57.27835089,2.252887552,0.069148048,0.402727825,0.69732229,1.74703888,1.183873024,0.962879875,0.988038763,0.979159574,0.002750421,0.20535331,0.567469164,0.106666119,0.584226832,0.41023944,0.093076509
s2lam091_210609,57.20002264,2.294793329,0.021967951,0.480996908,0.637956402,1.911771046,1.67067651,0.97515735,0.988763352,0.983728257,0.002732898,1.605441588,0.309989176,0.122282968,0.692908654,0.475124347,0.226767373
s2lam091_210621,61.97118176,2.022969323,0.237045508,0.472595394,0.552409667,1.641295007,3.611619542,0.940902627,0.973062795,0.970530461,0.003379105,0.507496456,0.404620427,0.046536805,0.735739087,0.419958357,0.084666419
s2lam092_210404,61.27433145,1.721188667,0.495354267,-0.295496191,0.927575307,0.619697483,4.680348437,0.837929405,0.980949661,0.938987858,0.009199682,0.810425416,0.408603168,0.036634327,0.498619792,0.165920394,0.021132813
s2lam092_210418,65.22997617,1.780421714,0.481646312,-0.550091034,0.960803974,0.348191858,5.301894849,0.78993012,0.984674328,0.921071214,0.019049153,0.355878175,0.426479108,0.026076118,0.34569331,0.086746962,0.013671875
s2lam092_210508,65.93153752,2.05935492,0.235680443,0.280669536,0.710241766,1.461441359,3.35468816,0.903667118,0.971412718,0.959730016,0.004104004,0.671054039,0.418567388,0.04574993,0.603548917,0.294099601,0.039395419
s2lam092_210609,58.50349163,2.139339331,0.18014202,-0.017308862,0.868816278,1.057094926,1.772013142,0.90144173,0.987778553,0.962359059,0.005971592,0.810515601,0.375808767,0.07731552,0.56393845,0.261013295,0.05254962
s2lam092_210624,63.34029879,2.199271305,0.156434916,0.373044405,0.657961886,1.61341701,3.152663921,0.932785541,0.960681967,0.976235754,0.003041307,1.624703926,0.428755034,0.039597453,0.6989802,0.456723879,0.073175095
s2lam093_210501,73.72534573,1.429786577,0.642467248,0.161748961,0.742323046,1.084515632,5.72504225,0.825778875,0.952595288,0.932111462,0.008820349,0.383887356,0.400619495,0.011277013,0.584255246,0.215678482,0.005488709
s2lam093_210514,59.89997832,2.265918343,0.052092175,0.450118389,0.629797447,1.736662397,2.602549161,0.969454944,0.985478346,0.980896932,0.002382806,0.830989737,0.326579632,0.051442037,0.704593408,0.44942517,0.127309535
s2lam093_210609,60.46680384,2.102736563,0.21729034,0.097702517,0.790157304,1.103128019,2.961128528,0.891752996,0.9860529,0.956135578,0.006622945,0.474183149,0.37094187,0.052796975,0.500189887,0.202326174,0.028171115
s2lam093_210624,57.7733475,2.156254669,0.171342067,0.38217713,0.642629855,1.492199008,2.100713888,0.944983283,0.984946689,0.972743244,0.00308402,0.39538805,0.492340858,0.07093731,0.556951164,0.340956368,0.071129707
s2lam095_200512,60.24801281,2.213252109,0.122079521,0.589914895,0.45404894,1.792271922,4.224914292,0.953504831,0.98317991,0.973386062,0.00310832,1.066996695,0.450982697,0.065755662,0.688730876,0.375117805,0.096455892
s2lam095_200622,61.07168321,2.211323222,0.115441347,-0.010409879,0.855812542,0.868230307,3.402753449,0.947355356,0.980672197,0.974647078,0.003368014,1.463026146,0.41436653,0.08115628,0.656100803,0.364350241,0.111938477
s2lam095_200708,57.3916603,2.256398272,0.057964744,0.33179641,0.68564458,1.716179187,1.392126595,0.968205339,0.985636754,0.980766457,0.002231627,2.319885872,0.328346002,0.105177698,0.741525608,0.511708098,0.202484809
s2lam095_210327,62.55588708,1.931934032,0.297790731,0.093272787,0.846134432,1.20912858,2.163682617,0.910473636,0.974864319,0.964457599,0.007423044,1.104478975,0.398473716,0.065025862,0.602402554,0.330973542,0.060032342
s2lam095_210410,60.18661015,2.166843603,0.155822127,0.370026569,0.70719114,1.709957257,1.833302557,0.945872467,0.982780823,0.972596106,0.002930063,0.481848929,0.448930631,0.065900862,0.635468337,0.363578843,0.045438575
s2lam095_210425,67.73447959,2.174233603,0.164552319,0.485943393,0.579563699,1.769651201,3.997464245,0.942174627,0.965537391,0.975282749,0.002684277,1.146506411,0.487901758,0.041354736,0.678219193,0.437490396,0.088153812
s2lam095_210508,60.80351527,1.910744724,0.290414913,0.34606672,0.643187888,1.591437485,2.932807413,0.931520483,0.975618533,0.967756131,0.003341832,0.679222193,0.415492156,0.049165514,0.670220823,0.361535702,0.063915019
s2lam095_210613,68.26998552,2.078875598,0.253349782,0.362559817,0.608159296,1.391320519,3.912244541,0.919804016,0.966053388,0.967629316,0.003545232,0.621788078,0.527976646,0.03683278,0.651940031,0.361643133,0.0438853
s2lam096_200505,58.95023696,2.225910649,0.129428168,0.111488903,0.747259982,1.098791852,4.015294489,0.905889641,0.987333375,0.95828123,0.005600173,0.410695169,0.487398195,0.053706575,0.471326898,0.21688666,0.050668766
s2lam096_200603,71.8319897,1.743850025,0.41106037,0.388981324,0.646499772,1.556026171,4.577196381,0.880030677,0.953730127,0.956927828,0.004403035,0.33820432,0.48466377,0.027483586,0.566160058,0.268522639,0.025259322
s2lam096_210323,60.00906818,1.991711264,0.270129101,0.038500275,0.859645712,1.143290189,2.261513087,0.911496799,0.982827107,0.961650397,0.004606395,0.223607694,0.565184081,0.050033139,0.494809954,0.251636804,0.0442306
s2lam096_210424,59.85069099,2.050671881,0.244067576,0.170866166,0.779033234,1.231026976,3.171346711,0.918198496,0.976127613,0.961835715,0.003656635,0.349075357,0.431738206,0.040672649,0.568048945,0.299419348,0.037549151
s2lam096_210507,61.67157251,2.128696515,0.173780925,0.03967692,0.792323176,1.069101283,2.749363406,0.93234706,0.981644032,0.968180134,0.004153846,0.435077576,0.415268013,0.051741264,0.663319146,0.315824487,0.073898088
s2lam096_210521,59.21558515,2.186697014,0.145020458,0.512314241,0.592560419,1.885756185,2.375024148,0.955948618,0.983449725,0.977474939,0.002649781,0.26618599,0.402124308,0.052393029,0.737657335,0.38816433,0.073472765
s2lam096_210615,68.39854261,2.009357206,0.328399481,0.299895474,0.697915812,1.41177186,4.031074188,0.911579422,0.950858929,0.96590188,0.003641722,0.363857994,0.501867764,0.020298125,0.702588263,0.37206677,0.015177719
s2lam097_200511,60.17550391,2.19770955,0.102715313,0.488069627,0.627411978,1.954560708,2.069349765,0.940510266,0.986395546,0.976868442,0.004028318,1.952995886,0.393094058,0.109055064,0.640836589,0.473396626,0.179939779
