site,ACI,ADI,AEI,NDSI,NDSI_A,NDSI_B,BI,H,Ht,Hs,M,R,sfm,rugo,zcr_mean,YYYY
s2lam039_210622,62.35344682,1.607272368,0.436648308,0.160519776,0.773866887,1.352319876,2.375145376,0.88944298,0.974888374,0.955874919,0.007560518,0.544131886,0.294023564,0.038717366,0.266175012,2021
s2lam040_190315,65.38509861,1.916240513,0.351615201,0.073526166,0.670634171,0.754668308,3.706543383,0.829305391,0.980586669,0.937299982,0.012568028,0.40720245,0.431970772,0.045174948,0.123702095,2019
s2lam040_190326,66.18645787,1.981945847,0.275613558,0.0604336,0.844782442,1.11293983,2.827879918,0.917383003,0.976305912,0.967202266,0.008509792,0.231751076,0.543629582,0.041414272,0.285909775,2019
s2lam040_190407,92.9276149,2.038218225,0.337670417,0.171981237,0.827100787,1.201144568,3.218231676,0.868946514,0.964524303,0.96685026,0.039941375,0.405796419,0.597110491,0.057786694,0.14244568,2019
s2lam040_190416,59.71765541,2.11981656,0.198103107,0.479980813,0.55112753,1.71792604,4.653002208,0.909601087,0.985013185,0.960764666,0.006152915,0.323423092,0.449925528,0.070897855,0.246319285,2019
s2lam040_190506,71.85992309,1.985653846,0.289486561,0.447365898,0.616806434,1.71814515,3.37701393,0.909746858,0.960209305,0.969377077,0.004978343,0.47931265,0.449170141,0.043636347,0.341465334,2019
s2lam040_190524,59.89691379,1.988697485,0.275445795,0.369319781,0.637216862,1.550894701,3.473032985,0.896236268,0.985127585,0.957450652,0.006388113,0.469603268,0.477578391,0.063709367,0.216908239,2019
s2lam040_200522,63.17984214,2.097711276,0.207916007,0.557906754,0.445407965,1.660189285,4.035572861,0.939169306,0.978895704,0.970414534,0.003600825,0.409713616,0.398504735,0.06050945,0.364152158,2020
s2lam040_200624,57.26977727,2.292772088,0.020692278,0.518747654,0.61225553,2.018431433,1.036174401,0.974585947,0.988720806,0.98389563,0.002442691,0.3556932,0.416736764,0.127370108,0.478887217,2020
s2lam040_200708,72.94315861,1.96366842,0.36390089,0.180727743,0.741744598,1.156458432,4.569174762,0.900734914,0.969516392,0.963026302,0.008140339,0.319897701,0.58484325,0.025178902,0.279035195,2020
s2lam040_210409,75.49033423,2.021123811,0.296118242,0.293570252,0.728712644,1.526356661,3.516811462,0.912030665,0.957265899,0.972892576,0.004541124,0.327100928,0.503553292,0.037141438,0.316058752,2021
s2lam040_210425,82.46623332,1.998164834,0.340415431,0.290516216,0.72529864,1.398899435,4.789275269,0.863428396,0.958604648,0.958383033,0.022332496,0.317542584,0.476710276,0.043842543,0.20340736,2021
s2lam040_210516,70.62019552,2.138276564,0.249373606,0.453570243,0.62676874,1.765000062,3.747720598,0.910867015,0.957638181,0.971272736,0.006670574,0.257155188,0.517295164,0.021288495,0.247051109,2021
s2lam040_210530,63.4052169,2.125407654,0.184783824,0.503514846,0.523255085,1.763542301,3.358582,0.946462292,0.973142741,0.973818036,0.003331579,0.909547449,0.374623607,0.034081104,0.414378332,2021
s2lam040_210609,58.34134788,2.215461524,0.106455168,0.309398577,0.718031935,1.580952436,1.890141813,0.952065151,0.986705097,0.97699424,0.003384284,0.249402247,0.454195882,0.092875288,0.387290279,2021
s2lam040_210623,67.40401855,1.511434435,0.547976941,-0.150885323,0.884482311,0.83121265,3.402303997,0.859156596,0.964956908,0.93974845,0.008258918,0.610054572,0.320269865,0.019720726,0.263894612,2021
s2lam041_190326,58.3910268,2.251723309,0.068881424,-0.454817765,0.969886828,0.367172549,6.305228847,0.858019742,0.989214315,0.940159883,0.02182722,0.133936318,0.462940238,0.037685049,0.11164972,2019
s2lam041_190407,58.4680805,1.50109949,0.475478552,0.275909296,0.771329359,1.531609384,1.064716338,0.831901752,0.98369069,0.933004564,0.009013582,0.347745267,0.454915359,0.035978916,0.148309211,2019
s2lam041_190416,60.24005818,2.151775799,0.197322627,0.526259788,0.478134686,1.535811049,5.724451168,0.91988485,0.981499428,0.962554446,0.005543741,0.469479362,0.370840283,0.053553113,0.254681623,2019
s2lam041_190506,57.87935802,2.249517366,0.07671295,0.54691731,0.498450822,1.734472083,2.997182536,0.950652374,0.986844966,0.974549328,0.00369204,1.202039713,0.283931116,0.063594096,0.362430815,2019
s2lam041_190520,71.37049235,1.524588462,0.540942079,-0.006935254,0.867618464,0.981790519,3.784826457,0.81539356,0.961673849,0.941300367,0.01637651,0.329284334,0.463599386,0.02823385,0.15110029,2019
s2lam041_190601,58.89552961,2.225622391,0.106204559,0.071804464,0.748570748,1.249522988,3.299293799,0.935983645,0.987463551,0.970114312,0.005445417,0.121895361,0.459922393,0.067874584,0.322804497,2019
s2lam041_190617,57.62214701,1.991119431,0.292333308,-0.610215265,0.987024059,0.253343106,2.524806831,0.845342781,0.985671266,0.932865295,0.008462778,0.21839909,0.287776175,0.045394383,0.129687345,2019
