"site","wavs","preds","Anthropophony_mean","Anthropophony_var","Biophony_mean","Biophony_var","Geophony_mean","Geophony_var","Quiet_mean","Quiet_var","Interference_mean","Interference_var","Unidentified_mean","Unidentified_var","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified"
"s2lam070_200617",402,12060,0.0186567164179104,0.018310161605935,0.32910447761194,0.220813029965852,0.0474295190713101,0.0451837063679584,0.247097844112769,0.186055927070565,0.168822553897181,0.140333135439534,0.221475953565506,0.172438653953606,225,3969,572,2980,2036,2671
"s2lam070_200710",537,16110,0.0151458721291124,0.0149174006580481,0.051893234016139,0.0492033804930478,0.043699565487275,0.0417925076601253,0.630477963997517,0.232989963354474,0.0307262569832402,0.0297840029047921,0.235878336436996,0.180250935597456,244,836,704,10157,495,3800
"s2lam070_210328",705,21150,0.0130496453900709,0.0128799611268779,0.0849172576832151,0.0777099912620429,0.0334278959810875,0.0323119995054788,0.514231678486998,0.249809270640475,0.144964539007092,0.123955682226311,0.221654846335697,0.172532132979254,276,1796,707,10876,3066,4688
"s2lam070_210413",420,12600,0.0377777777777778,0.0363535024825603,0.159285714285714,0.133924404431191,0.00436507936507937,0.00434637039724745,0.458650793650794,0.248309950273201,0.0026984126984127,0.00269134486612064,0.340714285714286,0.2246458902634,476,2007,55,5779,34,4293
"s2lam070_210501",573,17190,0.0535194880744619,0.0506580994223919,0.376556137289122,0.234775270424546,0.20238510762071,0.161434767036334,0.00494473531122746,0.00492057115006956,0.0184409540430483,0.0181019383075428,0.355322862129145,0.229081852237779,920,6473,3479,85,317,6108
"s2lam070_210514",428,12840,0.0536604361370717,0.0507849489447432,0.185591900311526,0.151159319382945,0.0337227414330218,0.0325880561538672,0.218224299065421,0.170615742193215,0.118613707165109,0.104552638366504,0.40911214953271,0.2417582271598,689,2383,433,2802,1523,5253
"s2lam070_210527",581,17430,0.0444635685599541,0.0424889973243465,0.241021227768216,0.182940491258576,0.0292598967297762,0.0284053848567224,0.36924842226047,0.232917387935717,0.010556511761331,0.0104456711134268,0.309982788296041,0.213905731530007,775,4201,510,6436,184,5403
"s2lam070_210608",438,13140,0.0330289193302892,0.0319404405975078,0.0614916286149163,0.0577148005235671,0.0249619482496195,0.0243407018018209,0.0964231354642314,0.087132345487999,0.594368340943683,0.241112965768311,0.219025875190259,0.171066559951475,434,808,328,1267,7810,2878
"s2lam071_190625",411,12330,0.00794809407948094,0.00788556142267912,0.228548256285483,0.176328251584679,0.0423357664233577,0.0405467377668106,0.385482562854826,0.236904970293699,0.0446877534468775,0.0426942207681702,0.3,0.210017033011599,98,2818,522,4753,551,3699
"s2lam071_200508",571,17130,0.0124927028604787,0.0123373554549511,0.395329830706363,0.239058111183169,0.0946293053123176,0.0856796016164828,0.166491535318155,0.138780205573742,0.165615878575598,0.138195326783877,0.225685931115003,0.174761993712966,214,6772,1621,2852,2837,3866
"s2lam071_200603",1002,30060,0.018562874251497,0.018218900035519,0.276912840984697,0.2002387807859,0.0768463073852295,0.0709433124834532,0.17125748502994,0.141933080510525,0.276447105788423,0.20003075787279,0.234331337325349,0.179426130605817,558,8324,2310,5148,8310,7044
"s2lam071_200622",396,11880,0.00538720538720539,0.00535863446882893,0.301599326599327,0.210654904688493,0.00345117845117845,0.00343955734350549,0.510353535353535,0.249913840824271,0.00521885521885522,0.00519205581079476,0.176767676767677,0.145533115480081,64,3583,41,6063,62,2100
"s2lam071_210405",568,17040,0.0118544600938967,0.0117146193474402,0.125352112676056,0.109645395112621,0.0381455399061033,0.0366926110136178,0.154049295774648,0.130325758471245,0.649706572769953,0.227601298953216,0.0853286384976526,0.0780522424804515,202,2136,650,2625,11071,1454
"s2lam071_210416",412,12360,0.0211165048543689,0.0206722705909062,0.111245954692557,0.0988782921189202,0.0521844660194175,0.0494652495685311,0.141828478964401,0.121723009658986,0.426779935275081,0.244658616508128,0.281229773462783,0.202155943639725,261,1375,645,1753,5275,3476
"s2lam071_210502",712,21360,0.0551029962546816,0.0520690937500931,0.301966292134831,0.210792519112802,0.0171348314606742,0.0168420174954536,0.0026685393258427,0.0026615428277741,0.564138576779026,0.245897755035944,0.120505617977528,0.105988976044096,1177,6450,366,57,12050,2574
"s2lam071_210521",431,12930,0.011523588553751,0.011391676487392,0.305955143078113,0.212363017556113,0.0133797370456303,0.0132017406985154,0.184996133023975,0.150784225369839,0.45583913379737,0.248069003434009,0.0984532095901005,0.0887670403118418,149,3956,173,2392,5894,1273
"s2lam071_210621",567,17010,0.0272780717225162,0.0265355385220032,0.236743092298648,0.180706424088033,0.00958259847148736,0.00949133026333985,0.451851851851852,0.247696317635761,0.0662551440329218,0.0618690371376858,0.220987654320988,0.172162232195156,464,4027,163,7686,1127,3759
"s2lam072_190625",413,12390,0.00613397901533495,0.00609684539469163,0.110250201775626,0.0981030127027602,0.0239709443099274,0.0233982266155421,0.564648910411622,0.245840360219573,0.0122679580306699,0.0121184333182128,0.28498789346247,0.203786241680847,76,1366,297,6996,152,3531
"s2lam072_210426",568,17040,0.0311032863849765,0.0301376406019111,0.115669014084507,0.102295696533801,0.0515845070422535,0.0489264169440612,0.132453051643192,0.114915984649411,0.478521126760563,0.249553303151263,0.24231220657277,0.183607776222844,530,1971,879,2257,8154,4129
"s2lam072_210514",506,15180,0.0326745718050066,0.0316090264434229,0.185309617918314,0.150979909400869,0.103491436100132,0.092787071209348,0.125494071146245,0.109752539328441,0.450065876152833,0.24752288913129,0.154150197628458,0.130396504219607,496,2813,1571,1905,6832,2340
"s2lam072_210528",553,16590,0.123146473779385,0.107987928993231,0.154671488848704,0.130756101007549,0.0589511754068716,0.0554792784647706,0.000843881856540084,0.000843220546989477,0.430922242314647,0.245243045975802,0.280229053646775,0.201712889842434,2043,2566,978,14,7149,4649
"s2lam072_210609",422,12660,0.0738546603475513,0.0684055527747089,0.281990521327014,0.20248786151059,0.0176935229067931,0.0173818351266987,0.233175355450237,0.178818733763402,0.0428909952606635,0.0410546006456639,0.362480252764613,0.231106573983979,935,3570,224,2952,543,4589
"s2lam072_210624",716,21480,0.0496275605214153,0.0471668616082765,0.13659217877095,0.117940246170028,0.0231843575418994,0.0226478974786598,0.347951582867784,0.226891841782494,0.246275605214153,0.185632573602921,0.223603351955307,0.173612975490417,1066,2934,498,7474,5290,4803
"s2lam073_190625",438,13140,0.0156773211567732,0.015432717241929,0.185692541856925,0.151222330304369,0.0414764079147641,0.0397591413110932,0.393302891933029,0.238633888004422,0.248630136986301,0.186827410188428,0.154337899543379,0.130527645918717,206,2440,545,5168,3267,2028
"s2lam073_200506",559,16770,0.0060226595110316,0.00598674407474422,0.282587954680978,0.202744092239659,0.0264162194394753,0.025719936477328,0.390280262373286,0.237975769739808,0.00578413834227788,0.00575102502121767,0.292307692307692,0.206876241416166,101,4739,443,6545,97,4902
"s2lam073_200603",990,29700,0.0216161616161616,0.0211496152814042,0.557239057239057,0.246731997801057,0.0547474747474747,0.0517519312455169,0.0969023569023569,0.0875152367700938,0.0872390572390572,0.0796310853124214,0.202457912457912,0.161474142980928,642,16550,1626,2878,2591,6013
"s2lam073_200622",682,20460,0.0260508308895406,0.0253734252473667,0.26485826001955,0.194717879121856,0.0243401759530792,0.0237488925350881,0.427468230694037,0.244751104860939,0.014613880742913,0.0144010190946708,0.24672531769306,0.185861019418615,533,5419,498,8746,299,5048
"s2lam073_210411",572,17160,0.11013986013986,0.098014783165433,0.264044289044289,0.194336227422363,0.0132867132867133,0.0131109405775762,0.225582750582751,0.174705354186967,0.159965034965035,0.134384053792236,0.247202797202797,0.186104419503802,1890,4531,228,3871,2745,4242
"s2lam073_210430",407,12210,0.0126945126945127,0.0125343886094152,0.0570843570843571,0.0538301419536574,0.0335790335790336,0.0324541400796622,0.0140868140868141,0.0138895133079751,0.86961506961507,0.113393987290293,0.0615069615069615,0.0577285831688322,155,697,410,172,10618,751
"s2lam073_210609",431,12930,0.293039443155452,0.207183351371644,0.241918020108275,0.183407876332378,0.0460943542150039,0.0439730655803123,0.0419953596287703,0.0402348611432886,0.0733952049497293,0.0680136089800222,0.327764887857695,0.220352108071706,3789,3128,596,543,949,4238
"s2lam073_210624",707,21210,0.0970768505421971,0.0876570684489423,0.167421027817067,0.13939779952952,0.0165959453088166,0.0163212894172897,0.318434700612918,0.217044275169048,0.071994342291372,0.0668143071017528,0.338048090523338,0.223782129800918,2059,3551,352,6754,1527,7170
"s2lam074_190625",416,12480,0.00929487179487179,0.00920921507106298,0.0693910256410256,0.064581085968016,0.0304487179487179,0.0295239592258584,0.596153846153846,0.2407737306367,0.00793269230769231,0.00787039534109612,0.288541666666667,0.205301823730534,116,866,380,7440,99,3601
"s2lam074_200507",444,13320,0.0438438438438438,0.0419247087014938,0.23506006006006,0.179820328249264,0.0102852852852853,0.0101802624758552,0.46006006006006,0.248423451606874,0.0493993993993994,0.0469626244609351,0.211711711711712,0.166902393045497,584,3131,137,6128,658,2820
"s2lam074_200603",1013,30390,0.0210266535044423,0.0205852107147541,0.276373807173412,0.19999790692522,0.015531424810793,0.0152907028032941,0.336656794998355,0.223326346058503,0.1499177360974,0.127446602202779,0.218920697597894,0.171000052613815,639,8399,472,10231,4556,6653
"s2lam074_200624",335,10050,0.0192039800995025,0.0188370615823262,0.0443781094527363,0.04241291304449,0.0805970149253731,0.074108510091596,0.543980099502488,0.24809043646332,0.014228855721393,0.0140277911863709,0.301691542288557,0.21069472024889,193,446,810,5467,143,3032
"s2lam074_210329",574,17220,0.0639372822299652,0.05985278194232,0.187282229965157,0.15221643581871,0.0407084785133566,0.0390535662095439,0.177177700348432,0.145794229411518,0.247444831591173,0.186226701468727,0.307084785133566,0.21279607736882,1101,3225,701,3051,4261,5288
"s2lam074_210417",546,16380,0.025030525030525,0.0244054878037417,0.0826617826617827,0.0758334419852217,0.0233821733821734,0.0228368415406696,0.264346764346764,0.194479425506961,0.392185592185592,0.238390607228754,0.227350427350427,0.175672935377435,410,1354,383,4330,6424,3724
"s2lam074_210502",430,12900,0.0774418604651163,0.0714501574847158,0.127829457364341,0.111497730429196,0.0192248062015504,0.0188566747857986,0.0129457364341085,0.0127791349729052,0.541240310077519,0.248318486319774,0.251782945736434,0.188402898848598,999,1649,248,167,6982,3248
"s2lam074_210514",566,16980,0.0204946996466431,0.0200758492563148,0.134864546525324,0.116682972404559,0.0312720848056537,0.0302959257299133,0.160895170789164,0.135015866270334,0.559776207302709,0.246441318663511,0.138457008244994,0.119293690654103,348,2290,531,2732,9505,2351
"s2lam074_210528",557,16710,0.231418312387792,0.177874521874224,0.017474566128067,0.0171702332090852,0.130341113105925,0.113359091247549,0.00263315380011969,0.00262637747518073,0.255595451825254,0.190277803893371,0.3918013165769,0.238307306264351,3867,292,2178,44,4271,6547
"s2lam074_210615",565,16950,0.128436578171091,0.111947228115024,0.316106194690265,0.216195823284533,0.0169911504424779,0.0167034367026117,0.0824188790560472,0.0756304694057881,0.455634218289086,0.248046311413853,0.111091445427729,0.098755962490978,2177,5358,288,1397,7723,1883
"s2lam075_190625",387,11610,0.0104220499569337,0.0103143192312181,0.12489233419466,0.109303653666788,0.0407407407407407,0.0390842992186777,0.41421188630491,0.242661300608122,0.104565030146425,0.0936392500131139,0.316881998277347,0.216486443994973,121,1450,473,4809,1214,3679
"s2lam075_210410",587,17610,0.0201022146507666,0.0196992342559844,0.197444633730835,0.158469249163376,0.0316865417376491,0.0306842472434773,0.308233957978421,0.21323789403675,0.237535491198183,0.181122666836163,0.226291879613856,0.175093807697131,354,3477,558,5428,4183,3985
"s2lam075_210426",569,17070,0.114176918570592,0.101146475230296,0.123374340949033,0.108159449174605,0.036613942589338,0.035275428313414,0.277504393673111,0.20050745135453,0.0126537785588752,0.0124943923974037,0.440011716461629,0.246415841446875,1949,2106,625,4737,216,7511
"s2lam075_210514",560,16800,0.0258928571428571,0.0252239185155579,0.354107142857143,0.228728889049518,0.120297619047619,0.105832401446798,0.193511904761905,0.156074337616468,0.140714285714286,0.120920973187179,0.201190476190476,0.16072243529235,435,5949,2021,3251,2364,3380
"s2lam075_210716",586,17580,0.0128555176336746,0.0126909751985204,0.21353811149033,0.167949139852398,0.0318543799772469,0.0308414328012254,0.403981797497156,0.240794201841697,0.00568828213879408,0.00565624732841007,0.334470989761092,0.222612809614015,226,3754,560,7102,100,5880
"s2lam076_190625",431,12930,0.0108275328692962,0.0107111257945934,0.0609435421500387,0.0572338532590123,0.762645011600928,0.181031598778192,0,0,0.00185614849187935,0.00185284650291553,0.168368136117556,0.140031136798831,140,788,9861,0,24,2177
"s2lam076_200522",677,20310,0.0397341211225997,0.0381571994807259,0.388281634662728,0.237530702104965,0.0638109305760709,0.0597420372235665,0.124519940915805,0.109020093033824,0.0814377154111275,0.0748092972923332,0.321270310192024,0.218066434880942,807,7886,1296,2529,1654,6525
"s2lam076_200622",430,12900,0.00271317829457364,0.00270602672762927,0.20906976744186,0.165372419351058,0.0206976744186047,0.020270852076148,0.301395348837209,0.210572515987358,0.081937984496124,0.0752299829744629,0.393488372093023,0.238673774963626,35,2697,267,3888,1057,5076
"s2lam076_200707",341,10230,0.160215053763441,0.134559343717052,0.0914956011730205,0.0831322824618294,0.0962854349951124,0.0870230566555689,0.00195503421309873,0.00195140280728693,0.50039100684262,0.250024287415449,0.212414467253177,0.167310916283004,1639,936,985,20,5119,2173
"s2lam076_210323",572,17160,0.0350815850815851,0.0338528402459867,0.120454545454545,0.105951422259191,0.0630536130536131,0.0590812979005764,0.0822261072261072,0.0754693724986283,0.629428904428904,0.233261752040527,0.145629370629371,0.124428708129681,602,2067,1082,1411,10801,2499
"s2lam076_210411",590,17700,0.111242937853107,0.0988735327062112,0.161129943502825,0.135174721799534,0.0424858757062147,0.040683124553304,0.347118644067797,0.226640095533502,0.193107344632768,0.155825701793615,0.18683615819209,0.151936992194969,1969,2852,752,6144,3418,3307
"s2lam076_210507",574,17220,0.0146922183507549,0.0144771977906533,0.23548199767712,0.180040681771257,0.0448315911730546,0.0428242064936641,0.072938443670151,0.0676223540711011,0.482288037166086,0.249700786998993,0.206387921022067,0.163801459358126,253,4055,772,1256,8305,3554
"s2lam076_210521",428,12840,0.0221183800623053,0.021630841970738,0.323831775700935,0.218981811405523,0.0266355140186916,0.0259280827327368,0.264408099688474,0.194511605386528,0.244470404984424,0.184719012287086,0.157943925233645,0.133008000593985,284,4158,342,3395,3139,2028
"s2lam076_210604",426,12780,0.0200312989045383,0.0196315820862695,0.437480438184664,0.246110561867873,0.0269170579029734,0.0261945795509333,0.218701095461659,0.170884297533818,0.0172143974960876,0.0169193859105455,0.287949921752739,0.20505080897957,256,5591,344,2795,220,3680
"s2lam076_210614",568,17040,0.0205985915492958,0.0201754735821467,0.394776995305164,0.238942141709147,0.0202464788732394,0.0198377231521059,0.230927230046948,0.177610267607563,0.0214201877934272,0.0209625935474734,0.317546948356808,0.216723602467358,351,6727,345,3935,365,5411
"s2lam077_190627",566,16980,0.0551236749116608,0.0520881229920894,0.711719670200236,0.205186865282417,0.00459363957597173,0.00457280735691585,0.0257950530035336,0.0251311482881473,0.00488810365135453,0.00486449657794555,0.204004711425206,0.162396353119918,936,12085,78,438,83,3464
"s2lam077_210430",418,12540,0.0182615629984051,0.0179295081005954,0.147049441786284,0.125435906319969,0.0558213716108453,0.0527095493956782,0.253030303030303,0.18902104222704,0.262360446570973,0.193542876687256,0.290590111642743,0.206163939163717,229,1844,700,3173,3290,3644
"s2lam077_210609",421,12630,0.163420427553444,0.136725016828703,0.287173396674584,0.204721046025915,0.026603325415677,0.0258976389785678,0.0330166270783848,0.0319290574478037,0.124386381631037,0.108923033847307,0.391132224861441,0.238166664754492,2064,3627,336,417,1571,4940
